ROWNAME,VECTOR,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
21m,0.0396294991668768 0.150924679203474 -0.344279561858532 0.00246049628449188 0.11604779700494 -0.403813485006386 -0.236868490165395 0.0213967581772049 -0.0555023255827597 -0.227794298076984 -0.017753763931104 -0.479216093681709 -0.40397718727834 0.357885894132752 -0.730605346663174 -0.244866626581703 0.0295075042801054 0.482393244329285 0.429998084147549 0.174022520957002 0.526802290268564 -0.926362578066853 -0.0964033624376409 0.340473540461046 -0.0926943943071697 0.173185632504028 0.454519839530844 -0.702736592891707 0.343978203992762 -0.317202856688018 -0.0930160691881306 -0.544746885771678 0.641692789449932 0.519738672124986 -0.213412292925379 0.0383084471214093 -0.356650423605426 0.507865307236302 -0.415572451129228 -0.573662199560101 -0.128377351727582 0.342367295513834 0.346885289660841 -0.555434046610565 -0.596984013052009 -0.23779158787327 0.39486042276118 0.0338975850032736 -0.175119237658501 -0.178515423628686,0.039629499,0.150924679,-0.344279562,0.002460496,0.116047797,-0.403813485,-0.23686849,0.021396758,-0.055502326,-0.227794298,-0.017753764,-0.479216094,-0.403977187,0.357885894,-0.730605347,-0.244866627,0.029507504,0.482393244,0.429998084,0.174022521,0.52680229,-0.926362578,-0.096403362,0.34047354,-0.092694394,0.173185633,0.45451984,-0.702736593,0.343978204,-0.317202857,-0.093016069,-0.544746886,0.641692789,0.519738672,-0.213412293,0.038308447,-0.356650424,0.507865307,-0.415572451,-0.5736622,-0.128377352,0.342367296,0.34688529,-0.555434047,-0.596984013,-0.237791588,0.394860423,0.033897585,-0.175119238,-0.178515424
24,-0.667285552231527 -0.482900929891053 -0.31843117457452 0.161319811144271 0.420815642172039 -0.558391397503014 0.684275821090787 -0.397660372734537 -0.302356677980676 -0.133670214596687 -0.0270893907316048 0.495863260950573 -0.363832968956111 -0.332527850208721 0.00487161703946778 -0.686973171534542 -0.0906658851250529 0.302834428704252 -0.532529788660297 0.169491289178548 0.556758279159413 -0.292942010502346 -0.200573616031228 0.309234739971334 0.20348197827072 0.42075432867829 -0.520004248268531 -0.214994845805503 0.0302284470951787 -0.0374674368654017 0.14715803164608 -0.261223887641279 -0.897448166315294 0.432266214669423 -0.401018596307132 -0.47868684614092 0.298330840775238 -0.297320488140024 0.0919381174873313 0.182504724692471 -0.0594863405669141 0.243757350391626 0.551007529834343 0.0719688526133347 -0.312241553877455 0.298733412271978 0.106026635601132 0.516874073976054 -0.130080448507863 -0.259000319715105,-0.667285552,-0.48290093,-0.318431175,0.161319811,0.420815642,-0.558391398,0.684275821,-0.397660373,-0.302356678,-0.133670215,-0.027089391,0.495863261,-0.363832969,-0.33252785,0.004871617,-0.686973172,-0.090665885,0.302834429,-0.532529789,0.169491289,0.556758279,-0.292942011,-0.200573616,0.30923474,0.203481978,0.420754329,-0.520004248,-0.214994846,0.030228447,-0.037467437,0.147158032,-0.261223888,-0.897448166,0.432266215,-0.401018596,-0.478686846,0.298330841,-0.297320488,0.091938117,0.182504725,-0.059486341,0.24375735,0.55100753,0.071968853,-0.312241554,0.298733412,0.106026636,0.516874074,-0.130080449,-0.25900032
24km,0.0857837463826907 -0.541050170094091 0.284097929783997 -0.372852794602435 -0.6343088405654 0.0241761466482758 -0.521573724924316 0.571462487482527 -0.250015829557139 -0.313030138614531 0.379633586415503 0.174143085839183 0.432407436145234 0.135635226177438 -0.264888356607081 -0.471550215048656 0.0486927801014369 0.0692914617171069 -0.474207673857084 0.653039671945746 -0.461276478123578 -0.371877457508017 -0.29512721360255 0.410802089078651 0.27551034669223 0.0739099279247025 -0.119475887232644 -0.730351308188911 -0.847137758298492 -0.466004388358256 -0.190760269294991 -0.11198258404062 0.397204542557814 -0.0203734173183317 -0.172312871320602 0.0809118408633725 0.229494208251655 0.0982285213310792 -0.408654690724091 0.0206734433121419 -0.608760077274463 0.562980167734783 0.096823693805431 0.021690582544231 -0.615626261845879 0.959023690640469 -0.380397352742965 0.395145229753921 -0.64305594171484 0.527005739435247,0.085783746,-0.54105017,0.28409793,-0.372852795,-0.634308841,0.024176147,-0.521573725,0.571462487,-0.25001583,-0.313030139,0.379633586,0.174143086,0.432407436,0.135635226,-0.264888357,-0.471550215,0.04869278,0.069291462,-0.474207674,0.653039672,-0.461276478,-0.371877458,-0.295127214,0.410802089,0.275510347,0.073909928,-0.119475887,-0.730351308,-0.847137758,-0.466004388,-0.190760269,-0.111982584,0.397204543,-0.020373417,-0.172312871,0.080911841,0.229494208,0.098228521,-0.408654691,0.020673443,-0.608760077,0.562980168,0.096823694,0.021690583,-0.615626262,0.959023691,-0.380397353,0.39514523,-0.643055942,0.527005739
250,0.613972295164064 0.254782214397994 -0.11800127874062 0.291488794653649 0.116073910885438 -0.672574724637249 -0.102056950949977 -0.0187105143860536 0.855397784014822 -0.107517552405759 -0.0438158257806164 -0.559470104399594 0.530010163957334 0.189080629033941 0.0836085215599985 1.08702118820523 0.0470149642530298 -0.89711035533645 0.650893942601701 0.712785158609382 0.0642106738379658 0.417012080627131 -0.126763007728991 0.442019074995757 0.278856825781739 -0.0451751985914731 -0.103286875846337 0.463551385714572 -0.233771404209504 0.506296851588249 -0.39427963297706 0.43312255239711 -0.0460169606110002 0.328950829913518 0.0462321011666118 0.120064455198227 -0.124825378592723 -0.255463696438339 0.368069990426596 0.214925791564689 -0.806836135890009 0.81660409402426 -0.180551788766274 0.0082622796722333 -0.734510911503905 -0.371065008606119 0.420691411438961 0.0800964050164021 -0.145810315099716 -0.620674550807142,0.613972295,0.254782214,-0.118001279,0.291488795,0.116073911,-0.672574725,-0.102056951,-0.018710514,0.855397784,-0.107517552,-0.043815826,-0.559470104,0.530010164,0.189080629,0.083608522,1.087021188,0.047014964,-0.897110355,0.650893943,0.712785159,0.064210674,0.417012081,-0.126763008,0.442019075,0.278856826,-0.045175199,-0.103286876,0.463551386,-0.233771404,0.506296852,-0.394279633,0.433122552,-0.046016961,0.32895083,0.046232101,0.120064455,-0.124825379,-0.255463696,0.36806999,0.214925792,-0.806836136,0.816604094,-0.180551789,0.00826228,-0.734510912,-0.371065009,0.420691411,0.080096405,-0.145810315,-0.620674551
26y,-0.0894320517312888 -0.00919747501158923 0.19989808573724 -0.302460106155545 -0.0696314307465681 -0.078481206151187 -0.76101841151619 0.820127193228007 -0.830864853427725 -0.328213253117583 -0.688279872381231 -0.278708904350993 -0.155427187331182 0.611506547704814 0.437372489108518 -0.663870541668651 -0.372258349456416 0.386008744202501 0.349069546190476 -0.470320371795233 0.414726032087339 -0.0473390290357678 0.553249503761316 0.0486928205307834 -0.495520098295203 0.06605498853382 0.140801589319331 -0.432622743299388 0.350744105781481 -0.118674890638735 -0.00504927754322587 -0.0503441042485318 -0.352428362103786 0.37217368096564 -0.670463018488596 0.39366386001006 -0.0813113343084081 -0.723616284330576 -0.432161392562984 0.488867633655759 -0.246903017992075 -0.223121415401527 -0.753287894415025 -0.529909588788478 -0.187446212967647 0.331845143864766 0.57184250618221 0.54026252504398 0.239961934943437 -0.254095365026482,-0.089432052,-0.009197475,0.199898086,-0.302460106,-0.069631431,-0.078481206,-0.761018412,0.820127193,-0.830864853,-0.328213253,-0.688279872,-0.278708904,-0.155427187,0.611506548,0.437372489,-0.663870542,-0.372258349,0.386008744,0.349069546,-0.470320372,0.414726032,-0.047339029,0.553249504,0.048692821,-0.495520098,0.066054989,0.140801589,-0.432622743,0.350744106,-0.118674891,-0.005049278,-0.050344104,-0.352428362,0.372173681,-0.670463018,0.39366386,-0.081311334,-0.723616284,-0.432161393,0.488867634,-0.246903018,-0.223121415,-0.753287894,-0.529909589,-0.187446213,0.331845144,0.571842506,0.540262525,0.239961935,-0.254095365
27,-0.170548819942402 0.362114915021196 -0.250372982171496 0.214077760022313 0.245520232085296 -0.402576117591258 -0.0620797174952877 -0.567846219741161 0.370279536522569 0.85486053566875 0.0766190201703495 0.293238502871142 0.483413909690444 -0.108510772051472 0.209780394345141 -0.060185790204767 -0.488541487583999 -0.305421219877924 0.417113811334661 0.0397585449223327 0.78182844683184 -0.492436518513633 -0.40403847409208 0.594142237468798 0.0317433955211208 0.250059404720418 -0.359892106863911 -0.314064580628325 -0.477307154109645 -0.115953158343591 0.268505073979632 -0.164200058534511 0.352827802521356 -0.532280602280519 0.314023232855682 -0.602179398214372 0.326797433457616 0.369532422486249 -0.290908668951975 0.34400775223503 -0.573404692054767 -0.133583986006724 -0.423195510017534 -0.109938438036625 -0.0354027662524324 -0.0568584560444478 0.246338265220219 0.615704766718608 -0.268628151374646 0.555552215661405,-0.17054882,0.362114915,-0.250372982,0.21407776,0.245520232,-0.402576118,-0.062079717,-0.56784622,0.370279537,0.854860536,0.07661902,0.293238503,0.48341391,-0.108510772,0.209780394,-0.06018579,-0.488541488,-0.30542122,0.417113811,0.039758545,0.781828447,-0.492436519,-0.404038474,0.594142237,0.031743396,0.250059405,-0.359892107,-0.314064581,-0.477307154,-0.115953158,0.268505074,-0.164200059,0.352827803,-0.532280602,0.314023233,-0.602179398,0.326797433,0.369532422,-0.290908669,0.344007752,-0.573404692,-0.133583986,-0.42319551,-0.109938438,-0.035402766,-0.056858456,0.246338265,0.615704767,-0.268628151,0.555552216
2bgk5fjf7l,-0.369608147704245 -0.308206520688206 0.0498399186542544 0.682786914316026 -0.723124959968181 0.252658764463186 0.0258482540494899 0.193565393159491 -0.0606610184813384 -0.290420691352645 -0.798169801345518 -0.230879459717362 -0.0301421404203932 0.1155973517471 -0.595118512711109 0.567207604286962 0.203516247332607 -0.405602942582474 -0.239395572525319 0.720045848193546 0.380753199333478 0.828276596305497 -0.0836128815779012 0.311768454576751 0.160476785365697 0.180505851985147 0.585469674512042 -0.394661230371257 0.173510561528679 0.49800265681651 -0.225092999271695 0.480282033067143 -0.538965108791796 0.0793025374030447 0.150928552775618 -0.337125491361861 0.470419099375897 -0.328315828039862 -0.53566937673515 0.0010691481099298 0.242710412493604 -0.031947237753182 -0.486084362019889 -0.609727080518442 0.464178751624958 0.0542967563228293 0.648714916281982 -0.504061957462788 0.152636466617393 -0.721960326801119,-0.369608148,-0.308206521,0.049839919,0.682786914,-0.72312496,0.252658764,0.025848254,0.193565393,-0.060661018,-0.290420691,-0.798169801,-0.23087946,-0.03014214,0.115597352,-0.595118513,0.567207604,0.203516247,-0.405602943,-0.239395573,0.720045848,0.380753199,0.828276596,-0.083612882,0.311768455,0.160476785,0.180505852,0.585469675,-0.39466123,0.173510562,0.498002657,-0.225092999,0.480282033,-0.538965109,0.079302537,0.150928553,-0.337125491,0.470419099,-0.328315828,-0.535669377,0.001069148,0.242710412,-0.031947238,-0.486084362,-0.609727081,0.464178752,0.054296756,0.648714916,-0.504061957,0.152636467,-0.721960327
2contact,0.669275530213685 -0.858567659497684 -0.138712821619125 0.545395123103914 -0.652576717047002 0.00487109981299849 0.619620955508549 0.0872758001131034 0.0881135026232817 0.109281427122097 -0.10606965009502 -0.645095874588947 -0.405414362782914 -0.420389815142874 0.122805734539383 0.387002436670952 -0.748360500973953 -0.548514765800334 -0.922515297828734 0.569079321867031 -0.217401621311866 -0.0960873815605355 -0.556064744081765 -0.0659363523614856 -0.610139977233658 0.185325688410092 0.66491715510212 0.43500882002017 0.361093082421741 0.888149682581777 -0.0818379968436492 0.0148383551950241 -0.244650999132436 0.628055325042858 -0.40230102149985 -0.0633014573391555 0.0726638026120475 0.546952469019758 0.118771577024069 -0.0584768047819344 0.442034162441462 -0.337521156548168 -0.152768297546034 -0.232879036523818 0.327750264404766 0.740057761517873 0.490959363559349 0.695401710779158 0.380344331077431 -0.1190204109198,0.66927553,-0.858567659,-0.138712822,0.545395123,-0.652576717,0.0048711,0.619620956,0.0872758,0.088113503,0.109281427,-0.10606965,-0.645095875,-0.405414363,-0.420389815,0.122805735,0.387002437,-0.748360501,-0.548514766,-0.922515298,0.569079322,-0.217401621,-0.096087382,-0.556064744,-0.065936352,-0.610139977,0.185325688,0.664917155,0.43500882,0.361093082,0.888149683,-0.081837997,0.014838355,-0.244650999,0.628055325,-0.402301021,-0.063301457,0.072663803,0.546952469,0.118771577,-0.058476805,0.442034162,-0.337521157,-0.152768298,-0.232879037,0.327750264,0.740057762,0.490959364,0.695401711,0.380344331,-0.119020411
2qie75bjsk,-0.421913974790432 -0.791624332259851 -0.0674521269115083 0.366493951261 0.33862579528827 0.265655405780228 -0.0414359876511312 -0.170862918764039 0.362719784321608 0.571316774255673 -0.152853021649631 0.172759418830099 -0.0178997495152068 0.291379751707236 0.0155415300253833 -0.311371608216137 0.0978621474060173 0.203079654680823 -0.653015422994007 0.388869555770347 -0.167076697438567 -0.339077965351253 -0.0856382843926139 0.124121774223715 0.104749473385647 -0.479510398002242 -0.04256623672384 0.188481201694557 -0.0903093087317366 -0.193446245054843 -0.42561112303958 0.341658069682043 0.529514344787406 -0.656866503223724 -0.0224621175605915 -0.496706862609446 -0.241824122165164 0.543994982707297 0.253471595718873 -0.357968104275243 0.187538057994275 -0.776679169576683 0.110066672377619 -0.0589127531070545 0.219831985998492 0.0799419529181473 -0.349558510795069 0.329506555689242 0.662851630269346 -0.0559099622725875,-0.421913975,-0.791624332,-0.067452127,0.366493951,0.338625795,0.265655406,-0.041435988,-0.170862919,0.362719784,0.571316774,-0.152853022,0.172759419,-0.01789975,0.291379752,0.01554153,-0.311371608,0.097862147,0.203079655,-0.653015423,0.388869556,-0.167076697,-0.339077965,-0.085638284,0.124121774,0.104749473,-0.479510398,-0.042566237,0.188481202,-0.090309309,-0.193446245,-0.425611123,0.34165807,0.529514345,-0.656866503,-0.022462118,-0.496706863,-0.241824122,0.543994983,0.253471596,-0.357968104,0.187538058,-0.77667917,0.110066672,-0.058912753,0.219831986,0.079941953,-0.349558511,0.329506556,0.66285163,-0.055909962
31km,0.0088427737492619 -0.205628124436141 -0.0499326148823735 -0.142840308011623 -0.522267805409244 -0.673224865188828 -0.41187220552861 0.160607122700822 -0.631326165101823 0.130174511063707 -0.424775032249574 -0.000868851484576604 -0.434836903392738 -0.737890605087932 -0.192659400466885 -0.277705440879416 -0.346060403707684 -0.330550257976553 -0.899115676508237 -0.381084356663794 0.330076539151509 -0.379441325217107 0.217392527490838 0.515434822180939 0.0905456069559536 -0.138514371051872 -0.258303362898032 -0.357274519558176 0.455003211746384 0.362695022202883 0.584474266377516 -0.097511785734766 0.115414797485368 0.0675278631236602 0.00462280090911244 -0.228764999306598 0.296527726731395 0.551561713110802 0.461761267295702 -0.389748537447569 0.117344160205686 -0.297168550027502 -0.105031231987984 -0.364481616480578 -0.856941898701744 0.124070151984409 0.0375147008286781 0.522919695391384 -0.649785167901181 -0.492229651716146,0.008842774,-0.205628124,-0.049932615,-0.142840308,-0.522267805,-0.673224865,-0.411872206,0.160607123,-0.631326165,0.130174511,-0.424775032,-0.000868851,-0.434836903,-0.737890605,-0.1926594,-0.277705441,-0.346060404,-0.330550258,-0.899115677,-0.381084357,0.330076539,-0.379441325,0.217392527,0.515434822,0.090545607,-0.138514371,-0.258303363,-0.35727452,0.455003212,0.362695022,0.584474266,-0.097511786,0.115414797,0.067527863,0.004622801,-0.228764999,0.296527727,0.551561713,0.461761267,-0.389748537,0.11734416,-0.29716855,-0.105031232,-0.364481616,-0.856941899,0.124070152,0.037514701,0.522919695,-0.649785168,-0.492229652
34m,-0.456202937739833 -0.670875083564983 -0.745239349120618 -0.734257399346002 0.254373530972881 -0.286369318961055 -0.529408878310239 -0.297272751390946 -0.769223252021473 0.342117146605114 -0.201688973341915 -0.208530788464781 -0.840768858068519 -0.277061861974944 0.90460192828508 -0.593934644199964 0.30744194248923 -0.295525835250016 0.326119887143561 0.322054637422505 0.848857717820083 0.0692521424990618 0.856667227173289 -0.354308376169909 0.486490625816497 0.213345467989681 -0.270159581134808 -0.3880234881417 0.138319695533331 0.111375835052955 0.0480609188825322 0.0123693742869667 0.95617913277761 0.0666481356194874 0.783511617790058 -0.495822843487127 0.486480145098963 -0.413759812004851 -0.124825854293496 0.250484763615914 -0.489955839586122 -0.446444248442436 0.470712754871985 0.607326558242591 -0.474896334358235 -0.612125638647357 -0.155021596435707 0.285045599672419 -0.0484267142485119 -0.106705380654293,-0.456202938,-0.670875084,-0.745239349,-0.734257399,0.254373531,-0.286369319,-0.529408878,-0.297272751,-0.769223252,0.342117147,-0.201688973,-0.208530788,-0.840768858,-0.277061862,0.904601928,-0.593934644,0.307441942,-0.295525835,0.326119887,0.322054637,0.848857718,0.069252142,0.856667227,-0.354308376,0.486490626,0.213345468,-0.270159581,-0.388023488,0.138319696,0.111375835,0.048060919,0.012369374,0.956179133,0.066648136,0.783511618,-0.495822843,0.486480145,-0.413759812,-0.124825854,0.250484764,-0.48995584,-0.446444248,0.470712755,0.607326558,-0.474896334,-0.612125639,-0.155021596,0.2850456,-0.048426714,-0.106705381
35,0.211439079621301 -0.091322296964119 -0.380683298057963 -0.0743948383577686 -0.746994225858677 -0.0212020605383367 0.825860239029815 -0.269912256578066 0.0783268049178858 -0.0463382131620863 -0.790351053075218 -0.337955001960135 0.081737080386653 -0.462732317802602 -1.0126647600227 0.174737111672662 -0.598903117045999 -0.443808811077913 0.605342459426413 0.214400013755502 -0.223973921298826 0.0971129313478944 0.118010648458455 -0.712556575692713 -0.0269958983177027 0.443465743960254 -0.753135813184871 0.244947586842741 0.0919322298778446 0.782390373523556 -0.0988898443176392 -0.337540155134547 -0.807387956445192 -0.320825699140771 -0.335731475149415 -0.0175387861637288 0.384973352622683 -0.140183747024915 -0.491525368524405 -0.260890526897536 -0.0529074601016525 -0.0770562457040458 -0.0456639859733313 0.424114177406429 0.00978447017015611 0.00140552611032791 0.834913599762599 0.0246039580992059 0.414080460994446 -0.356258680312695,0.21143908,-0.091322297,-0.380683298,-0.074394838,-0.746994226,-0.021202061,0.825860239,-0.269912257,0.078326805,-0.046338213,-0.790351053,-0.337955002,0.08173708,-0.462732318,-1.01266476,0.174737112,-0.598903117,-0.443808811,0.605342459,0.214400014,-0.223973921,0.097112931,0.118010648,-0.712556576,-0.026995898,0.443465744,-0.753135813,0.244947587,0.09193223,0.782390374,-0.098889844,-0.337540155,-0.807387956,-0.320825699,-0.335731475,-0.017538786,0.384973353,-0.140183747,-0.491525369,-0.260890527,-0.05290746,-0.077056246,-0.045663986,0.424114177,0.00978447,0.001405526,0.8349136,0.024603958,0.414080461,-0.35625868
35km,0.61601824430544 0.0269746692457229 0.162414036157775 0.586900429716303 -0.598279209378078 -0.844069056079823 0.0245402505205794 -0.312118377773524 -0.296811353210947 -0.251076547162422 0.26071775254762 -0.0206840672576559 -0.0341713993343474 -6.22121096614525E-05 -0.619074727867622 -0.274009354253452 0.280733280045159 -0.301482839963508 -0.497967414527776 0.111181696718142 -0.304723457652536 0.401209051614716 -0.42478789971491 0.423542853182486 0.675508195016788 0.303172231742168 0.10690904669674 0.510694030260906 -0.716305053424326 -0.54983248208502 0.198595770494988 0.239479085479891 -0.271117282018671 -0.13679373566784 0.226800741829241 -0.394841165424625 0.408822827060252 -0.0239032140566003 0.132551931477259 0.32188155241959 0.273711994184732 -0.182973039448255 -0.851571728075887 -0.0947768500273876 0.403802490896414 0.139431653303697 -0.119693896027769 -0.269545396764167 0.157083957160606 -0.0703461736084111,0.616018244,0.026974669,0.162414036,0.58690043,-0.598279209,-0.844069056,0.024540251,-0.312118378,-0.296811353,-0.251076547,0.260717753,-0.020684067,-0.034171399,-6.22E-05,-0.619074728,-0.274009354,0.28073328,-0.30148284,-0.497967415,0.111181697,-0.304723458,0.401209052,-0.4247879,0.423542853,0.675508195,0.303172232,0.106909047,0.51069403,-0.716305053,-0.549832482,0.19859577,0.239479085,-0.271117282,-0.136793736,0.226800742,-0.394841165,0.408822827,-0.023903214,0.132551931,0.321881552,0.273711994,-0.182973039,-0.851571728,-0.09477685,0.403802491,0.139431653,-0.119693896,-0.269545397,0.157083957,-0.070346174
39,-0.358254084858384 0.0938198710809568 -0.0228302984712844 -0.289887909398782 0.686862527137093 0.615501582608129 0.637623719611134 0.151498210747208 0.859128468036202 -0.426342313579366 0.758236699094613 0.151113379780681 -0.468712237450357 0.361768380404046 -0.446890073304456 0.0250132179309617 -0.488842153804492 0.0862565123748774 0.168133611188548 -0.799877476762308 0.0693807766609817 -0.793378982390145 -0.558615149796351 -0.0842501631920288 0.297355294920547 -0.0273998819993568 -0.382445519048755 -0.0879988986837372 -0.437767020962136 -0.516071524922843 -0.319768027198479 -0.752959914731002 0.824608994554531 0.812110739881709 0.636364548712051 -0.488101237789839 0.658183148137796 -0.0722067257577662 -0.31885429083212 -0.0810992341450954 -0.747909122724229 -0.243645577078163 -0.507269984653231 0.458866966929487 0.276441710591089 0.271766704735324 -0.493700942738018 0.464356860905743 -0.403935074256982 -0.873431778513064,-0.358254085,0.093819871,-0.022830298,-0.289887909,0.686862527,0.615501583,0.63762372,0.151498211,0.859128468,-0.426342314,0.758236699,0.15111338,-0.468712237,0.36176838,-0.446890073,0.025013218,-0.488842154,0.086256512,0.168133611,-0.799877477,0.069380777,-0.793378982,-0.55861515,-0.084250163,0.297355295,-0.027399882,-0.382445519,-0.087998899,-0.437767021,-0.516071525,-0.319768027,-0.752959915,0.824608995,0.81211074,0.636364549,-0.488101238,0.658183148,-0.072206726,-0.318854291,-0.081099234,-0.747909123,-0.243645577,-0.507269985,0.458866967,0.276441711,0.271766705,-0.493700943,0.464356861,-0.403935074,-0.873431779
3oj1i0p69j,0.15462695299563 -0.254952299901449 0.131795590599976 -0.174669130659481 -0.652392968327417 0.300664141244707 0.0587563292332576 -0.392138777972708 0.117807392663506 0.193832299274929 0.440632029606326 0.614463775541512 0.357632497876496 0.169547755061967 0.494934273598933 -0.348661044240068 -0.562483838547743 -0.359422492973073 -0.711858240816648 -0.330634160443678 0.421925920240875 -0.230872296104904 -0.163504052787326 -0.122253396827649 -0.0329519253965258 -0.0387074383489151 -0.21183733637369 -0.345694803712226 0.00609451350608997 0.16551765751373 -0.0441096102961965 -0.341233262533839 0.0914359690252998 -0.0509242854731167 0.122145129716844 -0.254926050790451 -0.666109208630773 -0.241381448873505 -0.286112295419212 -0.0698165065282069 -0.733832784134982 0.198741896653133 -0.241863853146484 0.0246656750792471 0.337132299606993 -0.0965318229872359 0.317003293605767 -0.832156141404393 -0.196979191586218 -0.296537250950728,0.154626953,-0.2549523,0.131795591,-0.174669131,-0.652392968,0.300664141,0.058756329,-0.392138778,0.117807393,0.193832299,0.44063203,0.614463776,0.357632498,0.169547755,0.494934274,-0.348661044,-0.562483839,-0.359422493,-0.711858241,-0.33063416,0.42192592,-0.230872296,-0.163504053,-0.122253397,-0.032951925,-0.038707438,-0.211837336,-0.345694804,0.006094514,0.165517658,-0.04410961,-0.341233263,0.091435969,-0.050924285,0.12214513,-0.254926051,-0.666109209,-0.241381449,-0.286112295,-0.069816507,-0.733832784,0.198741897,-0.241863853,0.024665675,0.3371323,-0.096531823,0.317003294,-0.832156141,-0.196979192,-0.296537251
4,0.238218044957184 -0.383086114904749 -0.172118553952923 -0.480025640682999 0.152158276052279 0.391748721434554 -0.377004254283564 0.0129601675298466 -0.0293347723729471 0.325212511141921 -0.181719599894164 0.199972801291665 0.553036182137286 0.0664856700655131 0.0436900924949807 -0.393632898777255 -0.208069426832368 0.0627980837906911 0.714309863050452 -0.146131950851744 0.550052042560597 -0.199567083166505 -0.371621545054969 0.034317543175188 0.115655186591454 0.988318179153775 -0.0856860454360546 -0.133788254590668 0.363079744639981 0.681737002264549 -0.826517558702164 0.318973918072222 0.307868341309447 0.62772181559682 -0.504434998422575 -0.32023283410765 -0.185041232031087 -0.215925999424209 0.251342141315551 -0.106566129306446 0.136799849641046 0.172578174660356 0.342524723392876 -0.200421554778262 0.627638170877867 0.101875572986367 -0.144255855458685 0.461705507776647 -0.726361818122059 0.682123407869142,0.238218045,-0.383086115,-0.172118554,-0.480025641,0.152158276,0.391748721,-0.377004254,0.012960168,-0.029334772,0.325212511,-0.1817196,0.199972801,0.553036182,0.06648567,0.043690092,-0.393632899,-0.208069427,0.062798084,0.714309863,-0.146131951,0.550052043,-0.199567083,-0.371621545,0.034317543,0.115655187,0.988318179,-0.085686045,-0.133788255,0.363079745,0.681737002,-0.826517559,0.318973918,0.307868341,0.627721816,-0.504434998,-0.320232834,-0.185041232,-0.215925999,0.251342141,-0.106566129,0.13679985,0.172578175,0.342524723,-0.200421555,0.627638171,0.101875573,-0.144255855,0.461705508,-0.726361818,0.682123408
4.5,0.570692166781826 0.481524258346152 0.110901015348495 0.0513677473797398 0.544198404843926 -0.240213681696006 -0.394446674726291 -0.378748942546316 -0.757333419037889 0.57635024389738 -0.35578470690508 0.295720873422096 -0.649747248174697 0.0771221973373103 0.311409899652634 0.403414437767961 -0.474751867140636 -0.251134074729286 -0.499470965425774 -0.275639571653043 0.179458637283438 -0.631544407600688 0.173903193783883 -0.744608181340023 0.725531079863374 0.0836939149180796 -0.0129611851987882 0.199614424231938 0.24368902462631 -0.430956469401715 0.850881116568273 0.584860598889487 -0.23311482224824 0.707125048658246 -0.262535548610506 -0.276132259400285 0.251612064723497 -0.846333464082883 0.509272348923527 -0.144888671448219 0.317174263762787 0.86301403278289 -0.115522161300197 -0.514936402679141 -0.321145788360451 -0.453146891097161 0.348578294028522 -0.0445489140415633 0.00290357793286233 0.22232709468258,0.570692167,0.481524258,0.110901015,0.051367747,0.544198405,-0.240213682,-0.394446675,-0.378748943,-0.757333419,0.576350244,-0.355784707,0.295720873,-0.649747248,0.077122197,0.3114099,0.403414438,-0.474751867,-0.251134075,-0.499470965,-0.275639572,0.179458637,-0.631544408,0.173903194,-0.744608181,0.72553108,0.083693915,-0.012961185,0.199614424,0.243689025,-0.430956469,0.850881117,0.584860599,-0.233114822,0.707125049,-0.262535549,-0.276132259,0.251612065,-0.846333464,0.509272349,-0.144888671,0.317174264,0.863014033,-0.115522161,-0.514936403,-0.321145788,-0.453146891,0.348578294,-0.044548914,0.002903578,0.222327095
4.8,0.0255887717701907 0.162993634602913 -0.41849163445582 0.714406341276403 0.410537492176226 -0.592953494065807 0.0899449949323664 0.242091371425891 0.233307185468036 0.357979408909346 0.778193397434503 0.230799629084484 -0.673364820716711 -0.176349558264604 0.77400272518308 -0.658801234089799 -0.0183729572127988 0.0146055488128673 0.607393778626593 -0.392797919426124 0.523600842079674 -0.387919209828612 -0.0331064499932084 0.0978490074182352 -0.195348806830351 0.174852564164384 -0.0348666323734734 -0.257570654321004 0.0748742046404046 -0.555017042831079 0.0934185104418275 -0.00733944035008735 0.131842777323534 0.251555301544402 -0.417992592345654 0.562541987984125 -0.156743954726765 -0.105282461841188 -0.706471437561636 -0.415191465103928 -0.430305163838819 -0.883566042518658 -0.647763196607731 0.164987024772073 -0.168334440137197 0.417874916806471 -0.573513064825674 -0.465750205910898 0.21609536951974 -0.173119429700452,0.025588772,0.162993635,-0.418491634,0.714406341,0.410537492,-0.592953494,0.089944995,0.242091371,0.233307185,0.357979409,0.778193397,0.230799629,-0.673364821,-0.176349558,0.774002725,-0.658801234,-0.018372957,0.014605549,0.607393779,-0.392797919,0.523600842,-0.38791921,-0.03310645,0.097849007,-0.195348807,0.174852564,-0.034866632,-0.257570654,0.074874205,-0.555017043,0.09341851,-0.00733944,0.131842777,0.251555302,-0.417992592,0.562541988,-0.156743955,-0.105282462,-0.706471438,-0.415191465,-0.430305164,-0.883566043,-0.647763197,0.164987025,-0.16833444,0.417874917,-0.573513065,-0.465750206,0.21609537,-0.17311943
